year,iso,rgdpbarro,rgdp,loans1,bassets2,govass,narrowm,money,gdp,iy,cpi,pop,stir,ltrate,crisisST,stocks
2000,GBR,87.657356,20352.869,799.13892,1969.406,,34.375999,799.742,976.53302,0.17118929,127.6223,59522.469,0.057670001,0.0471,0,2983.8101
2001,GBR,89.440506,20589.971,879.0578,2155.751,,37.237,880.521,1021.83,0.1681121,128.98531,59723.238,0.050749999,0.0513,0,2523.8999
2002,GBR,90.99353,20945.65,984.06989,2264.5439,,39.438999,923.49597,1075.5601,0.167867,130.8943,59912.43,0.038869999,0.046700001,0,1893.7
2003,GBR,93.237,21460.9,1101.528,2469.4221,,42.237999,988.70203,1139.75,0.1638079,132.6666,60094.648,0.035909999,0.048,0,2207.3999
2004,GBR,96.002136,22095.66,1223.848,2780.5291,,44.347,1092.634,1200.6,0.16714311,134.5757,60270.711,0.042879999,0.045499999,0,2410.75
2005,GBR,97.495338,22438.471,1369.856,3193.3501,,46.028,1218.786,1252.5,0.168717,137.4395,60441.461,0.046980001,0.041200001,0,2847.02
2006,GBR,100,23013.369,1540.4821,3575.179,,48.172001,1390.937,1321.86,0.17242371,141.25751,60609.148,0.04772,0.0438,0,3221.4199
2007,GBR,101.90656,23708.84,1705.885,4281.708,,51.015999,1558.785,1400.53,0.1779305,144.1208,60776.238,0.056740001,0.044100001,1,3286.6699
2008,GBR,101.80081,23874.801,1789.672,4680.1499,,54.398998,1856.322,1442.92,0.1672553,149.7113,60943.91,0.046489999,0.045841701,0,2257.0667
1870,ITA,6.6930814,1499.355,349.51901,687.09998,,1967.7,NaN,9000,0.091451302,0.021624601,27888,NaN,0.090089999,0,1.557471
1871,ITA,6.6266546,1506.3361,459.50101,904.09998,,2245.8999,NaN,9300,0.088056996,0.0223969,28063,NaN,0.072993003,0,2.6686313
1872,ITA,6.5304513,1475.132,741.03802,1479.7,,2492.2,NaN,10400,0.0829987,0.0252287,28233,NaN,0.074905999,0,3.2996225
1873,ITA,6.5063186,1524.436,681.586,1568.9,,2581.6001,NaN,11800,0.1159055,0.0267733,28387,NaN,0.084034003,1,2.542433
1874,ITA,6.827754,1513.083,711.35199,1511.8,,2603.3,NaN,11300,0.091710001,0.0274169,28505,NaN,0.072860003,0,2.0899661
1875,ITA,6.8222814,1549.593,754,1568.2,,2623.7,NaN,10000,0.1023764,0.0234267,28630,NaN,0.070423,0,2.2469444
1876,ITA,6.6613464,1506.072,759.16498,1528.1,,2668.8999,NaN,10000,0.062873602,0.024842599,28837,NaN,0.069444001,0,2.2069304
1877,ITA,6.6858244,1493.422,871.58099,1584.9,,2699.3999,NaN,11200,0.077586196,0.0257436,29067,NaN,0.068493001,0,2.3085046
1878,ITA,6.9278226,1505.9,879.56702,1670.6,,2709.2,NaN,10600,0.0853476,0.024971301,29252,NaN,0.066445,0,2.3792987
1879,ITA,6.9356499,1514.395,933.09802,1772.6,,2752.8999,NaN,10400,0.1010689,0.0245851,29425,NaN,0.062893003,0,2.8102195
1880,ITA,7.0621109,1580.879,957.68298,1872.3,,2812.7,4060.7,11200,0.1338793,0.0254861,29534,NaN,0.056497,0,2.7024894
1881,ITA,7.2554164,1467.402,1031.5551,2006.9,,2720.1001,4049.1001,10100,0.060671899,0.0238386,29672,NaN,0.055709999,0,2.9148717
1882,ITA,7.3505235,1583.8621,1097.769,2135.5,,2581,3963.3,10900,0.1421376,0.0232722,29898,NaN,0.055046,0,2.6316953
1883,ITA,7.4458261,1568.012,1141.6801,2262.3,,2535,4053.8,10200,0.1225662,0.022525599,30113,NaN,0.054053999,0,2.6994114
1884,ITA,7.2997408,1566.097,1237.7371,2443,,2631.3,4288.1001,10100,0.1220449,0.022088001,30366,NaN,0.052173998,0,2.8009856
1885,ITA,7.3958764,1584.068,1431.5811,2816.8999,,2743,4555.2998,10800,0.1455248,0.0225771,30644,0.040619999,0.051724002,0,2.9795098
1886,ITA,7.604466,1642.91,1745.665,3280.7,,2841.8999,4939.3999,11200,0.16925929,0.022551401,30857,0.037009999,0.050847001,0,3.0995522
1887,ITA,7.7233553,1677.677,1827.0601,3527.7,,2893.2,5071.2002,10400,0.1446918,0.0224999,31049,0.044220001,0.051724002,1,3.078006
1888,ITA,7.6939178,1661.8149,1833.012,3582.8999,,2895.2,5107,10300,0.1335445,0.022783101,31243,0.046410002,0.052173998,0,3.001056
1889,ITA,7.4509668,1578.938,1868.66,3600.1001,,2996.3,5226.1001,10500,0.053072099,0.023169201,31468,0.044220001,0.053096998,0,2.6163051
1890,ITA,7.5249944,1667.489,1637.6,3143.5,,3069.5,5178.2002,11500,0.1045451,0.023993,31702,0.047699999,0.053571001,0,2.3577526
1891,ITA,7.6309066,1650.837,1600,3090.6001,,3096.7,5110.7998,12000,0.12918261,0.023915799,31892,0.044220001,0.053571001,1,1.9145198
1892,ITA,7.5756578,1548.361,1634.1,3154.3999,,3147.2,5275.7002,10800,0.082182899,0.0237098,32091,0.034400001,0.053571001,0,2.0776541
1893,ITA,7.6869354,1608.74,1521.7,3101.2,,3194.1001,5270.6001,11000,0.1085073,0.023195,32303,0.036309998,0.059999999,0,1.5697831
1894,ITA,7.7188621,1575.8199,1444.5,3017,,3173.3,5186,10600,0.068308301,0.023092,32513,0.040819999,0.055555999,0,1.3543227
1895,ITA,7.7644405,1591.5811,1504.8,3120.2,,3128.6001,5215.7998,11000,0.064383902,0.0229633,32689,0.032990001,0.055555999,0,1.3266206
1896,ITA,7.8323507,1626.637,1472.8,3107.6001,,3094.8999,5173.2002,11000,0.082847297,0.0228603,32863,0.031780001,0.054053999,0,1.3241309
1897,ITA,7.8364301,1544.562,1541.3,3235.7,,3232.1001,5317.1001,10800,0.051267602,0.0228088,33078,0.03097,0.052173998,0,1.506227
1898,ITA,7.8261576,1671.796,1537,3290.3999,,3294.8,5478.2002,12100,0.110591,0.0229633,33285,0.029960001,0.052632,0,1.7872396
1899,ITA,7.8869252,1700.4821,1675.6,3558.3,,3373.1001,5871.3999,12200,0.1006352,0.022602901,33487,0.032790001,0.053096998,0,1.7130522
1900,ITA,8.050828,1785.27,1801.5,3671.3,,3382.3999,6009.3999,13000,0.1424868,0.022705801,33672,0.043820001,0.053571001,0,1.6433611
1901,ITA,8.1628494,1889.66,1989.1,3873.1001,,3429.3999,6247.7998,13400,0.17432889,0.0227316,33877,0.038819999,0.050847001,0,1.5624295
1902,ITA,8.296422,1821.434,2115.3999,4030.8,,3496.8999,6431.2002,12800,0.1286729,0.0225771,34166,0.039220002,0.050420001,0,1.6388649
1903,ITA,8.3919773,1893.2581,2394.7,4356.6001,,3655.7,6850.5,14000,0.1368631,0.023246501,34436,0.039420001,0.050000001,0,2.1829052
1904,ITA,8.5555372,1895.585,2654.5,4707.8999,,3807.8999,7325,13800,0.1371569,0.0235296,34715,0.037319999,0.050847001,0,2.5358567
1905,ITA,8.7179279,1984.434,3046.3999,5368.2002,,3968.6001,7982.8999,14500,0.13648839,0.0235554,35011,0.036210001,0.050847001,0,2.6550062
1906,ITA,8.9677944,2042.3101,3464.3999,5827.2998,,4287.7002,8179.7998,15400,0.1447798,0.023993,35297,0.04242,0.050847001,0,2.7314415
1907,ITA,9.1399965,2253.5901,3609.1001,6043.7998,,4792.7998,8960.2998,17300,0.21915521,0.025125699,35594,0.045109998,0.051282,1,2.4167075
1908,ITA,9.2963524,2288.345,4023.6001,6561.3999,,4794.6001,9428.2998,16600,0.1833936,0.0248683,35899,0.036910001,0.050847001,0,2.2121303
1909,ITA,9.4047422,2443.7,4484.2998,7118.6001,,4890.3999,9984.5,18000,0.2143673,0.0241732,36213,0.033810001,0.050847001,0,2.3650012
1910,ITA,9.4183388,2331.9761,4865.3999,7630.8999,,5158,10564.5,17800,0.15649299,0.024842599,36572,0.03912,0.051282,0,2.452677
1911,ITA,9.5530605,2460.615,5327.5,8231.2998,,5457.2998,11160.8,19700,0.1909153,0.0254604,36917,0.042720001,0.050847001,0,2.4212036
1912,ITA,9.8138008,2464.9741,5610.7002,8577.2002,,5508.6001,11329.8,20600,0.1868148,0.0256921,37150,0.04978,0.051282,0,2.3784897
1913,ITA,10.186207,2563.5471,5882,8918.7998,,5734.6001,11849.3,21400,0.19242281,0.0257436,37248,0.049679998,0.051724002,0,2.2481
1914,ITA,11.118961,2542.573,5326.5,8578.5996,,6764.2998,12698.8,20600,0.12727989,0.0257436,37526,0.04541,0.041616999,0,2.1436
1915,ITA,11.195638,2810.0049,5328.7002,9077.9004,,8248.9004,14635.6,23400,0.059222799,0.027545599,37982,NaN,0.044163998,0,1.584
1916,ITA,12.478288,3139.4861,6437.7998,11517.1,,9885.0996,18332.199,32000,0.0175782,0.0344707,38142,NaN,0.049192,0,1.817
1917,ITA,13.328337,3301.208,8222.4004,15111.3,,14867.6,24932.1,42600,0.0376499,0.048758298,37981,NaN,0.056451999,0,2.5885
1918,ITA,14.698525,3391.5049,11245.4,20542.199,,19456.5,34001.199,53000,0.038779199,0.067988798,37520,NaN,0.049644999,0,2.4995
1919,ITA,12.771177,2845.093,17858.199,30926.9,,26314,47714,63900,0.089046299,0.069018498,37250,NaN,0.055117998,0,2.2637999
1920,ITA,11.457362,2587.2329,26106.699,40425.398,,31683.4,58144,94800,0.1638177,0.090694599,37398,NaN,0.075188003,0,1.8128
1921,ITA,11.5964,2528.1001,27813.9,48617,,32532.699,55882.301,96200,0.1137558,0.1072992,37691,NaN,0.077008002,1,1.4526
1922,ITA,12.131679,2631.1541,28779.5,48269.801,,31481.5,57628.602,106000,0.1507055,0.1066556,38086,0.058019999,0.063635997,0,1.6512001
1923,ITA,12.198982,2763.0229,30164.4,51099.699,,30838.9,65589.5,115000,0.18656211,0.1060378,38460,0.053800002,0.051851999,0,1.9639
1924,ITA,12.097685,2765.0659,37149.301,61791.898,,32969,73904.898,120000,0.2094996,0.1097706,38810,0.053459998,0.043749999,0,2.9879
1925,ITA,12.646183,2920.887,41458.898,67214.703,,33992.398,79038.797,150000,0.22240371,0.1233118,39165,0.071800001,0.047619,0,2.8141999
1926,ITA,12.632823,2926.303,44176.898,71034.203,,33740.602,86965.602,160000,0.19283161,0.13301709,39502,0.084430002,0.057999998,0,1.9109
1927,ITA,12.697687,2838.1421,46923.102,75143.297,,32886.301,89045.602,139000,0.15845349,0.1216127,39848,0.077229999,0.050299998,0,2.2492001
1928,ITA,13.419038,3015.5371,51040.5,79923.5,,32631.699,92637,140000,0.2141578,0.1127054,40186,0.054650001,0.049800001,0,2.5838001
1929,ITA,13.772149,3093.2429,49896.301,79896.898,,32768.199,94517.203,139000,0.2010479,0.1145075,40469,0.0638,0.0526,0,2.2528
1930,ITA,13.001189,2917.6531,48791.801,78780.102,,33430,94256.898,125000,0.1589189,0.1108776,40791,0.059999999,0.051600002,1,1.7701
1931,ITA,13.115843,2876.668,43569.398,73334.297,,33608.199,93316.602,111000,0.1494249,0.1001683,41132,0.059999999,0.048700001,0,1.1776
1932,ITA,13.598228,2948.043,41590.199,71835.102,,35398.398,90358.297,107000,0.15342259,0.097542398,41431,0.058800001,0.045600001,0,1.104
1933,ITA,13.477771,2905.5969,41500.602,72749.703,,36823.398,92810.898,99100,0.14537691,0.091775902,41753,0.038800001,0.038600001,0,1.4044
1934,ITA,13.575683,2894.22,39836.398,70474,,37469.301,91590.5,99800,0.1537976,0.087039001,42093,0.037500001,0.042199999,0,1.5325
1935,ITA,14.637872,3147.825,37892.602,68172.898,,41235.602,92085,112000,0.2073258,0.088274702,42429,0.045000002,0.050299998,1,1.6253999
1936,ITA,14.964965,3129.6379,34373.77,67167.898,,45368,101087,119000,0.1822648,0.094942302,42750,0.050000001,0.047499999,0,2.0532
1937,ITA,15.568462,3319.26,37169.039,70951.352,,48820.398,101413.6,141000,0.21411,0.1039268,43068,0.0504,0.048,0,2.2400999
1938,ITA,15.598862,3316.093,40607.172,76904.859,,54925.301,109225.7,153000,0.1878435,0.1119073,43419,0.052499998,0.0482,0,1.9647
1939,ITA,16.509548,3521.49,43918.91,81999.508,,65076.398,124554.7,169000,0.2063586,0.1168501,43865,NaN,0.046799999,0,2.7098
1940,ITA,15.949161,3505.1909,50574.898,97696.469,,NaN,151700.7,NaN,0.16422319,0.1363637,44341,NaN,0.047600001,0,2.9507
1941,ITA,15.555188,3431.7661,63879.012,125236,,NaN,NaN,NaN,0.13689411,0.15778241,44734,NaN,0.045200001,0,3.6933999
1942,ITA,15.532066,3368.802,73592.102,158246.8,,NaN,NaN,NaN,0.092787698,0.1823675,45004,NaN,0.041999999,0,4.2354002
1943,ITA,14.633585,3039.3081,67233.5,189927.7,,NaN,NaN,NaN,0.047880098,0.3058337,45177,NaN,0.040100001,0,8.4307003
1944,ITA,12.415542,2463.2759,75942.594,322512.91,,NaN,NaN,NaN,0.0117435,1.359107,45290,NaN,0.0305,0,17.945299
1945,ITA,9.6866302,1922.063,162447.2,514611.19,,NaN,NaN,NaN,0.032956801,2.6768169,45442,NaN,0.034400001,0,10.2774
1946,ITA,12.126297,2502.4021,NaN,NaN,,NaN,NaN,NaN,NaN,3.1591489,45725,NaN,0.042100001,0,23.804399
1947,ITA,13.808573,2920.2051,NaN,NaN,,NaN,NaN,NaN,NaN,5.1197548,46040,NaN,0.046700001,0,23.3118
1948,ITA,14.57687,3063.2019,NaN,NaN,,NaN,NaN,NaN,NaN,5.4208002,46381,NaN,0.045299999,0,28.59
1949,ITA,14.968638,3264.5691,NaN,NaN,,NaN,NaN,NaN,NaN,5.45856,46733,NaN,0.044599999,0,31.633699
1950,ITA,15.827224,3501.8999,2249,3567,,2510.5,4193,NaN,NaN,5.4208002,47105,NaN,0.0482,0,33.264801
1951,ITA,16.744591,3738.4961,2668,4303,,2893.1001,4884,10732,0.1764815,6.1952,47418,NaN,0.0517,0,35.884499
1952,ITA,17.495911,3997.4189,3359,5314,,3346.8,5758,11570,0.19101121,6.3104,47666,NaN,0.0524,0,48.488499
1953,ITA,18.527187,4259.8159,4055,6282,,3636.8999,6641,12795,0.19382571,6.4000001,47957,NaN,0.055399999,0,50.020802
1954,ITA,19.286644,4449.0361,4677,7227,,3791.6001,7340,13634,0.2006014,6.5999999,48299,NaN,0.061000001,0,64.651398
1955,ITA,20.34236,4675.6108,5565,8506,,4193.8999,8299,15032,0.205761,6.8000002,48633,NaN,0.066,0,78.441704
1956,ITA,21.139021,4858.833,6392,9597,,4541.1001,9241,16360,0.2060513,7,48921,NaN,0.072099999,0,77.552002
1957,ITA,22.169333,5118.376,7083,10637,,4818.7002,10147,17565,0.2167948,7.0999999,49182,NaN,0.073399998,0,80.473
1958,ITA,23.12623,5360.0132,7703,12520,,5387.6001,11504,18862,0.2061287,7.3000002,49476,NaN,0.060800001,0,99.292
1959,ITA,24.429728,5653.1348,8906,14503,,6204.8999,13090,20029,0.208947,7.3000002,49832,NaN,0.054900002,0,153.493
1960,ITA,25.951965,5916.2388,10785,16761,,6893.7002,14826,23207,0.2257939,7.4000001,50197.602,NaN,0.055199999,0,197.367
1961,ITA,27.74498,6373.1509,12954,19721,,8038.1001,17217,25810,0.2323906,7.5999999,50523.199,NaN,0.055,0,202.283
1962,ITA,29.247042,6826.833,16184,24139,,9360.5996,20242,28998,0.2365336,7.9000001,50843.199,NaN,0.059300002,0,174.871
1963,ITA,30.642502,7262.3901,19672,29173,,10667.3,23182,33215,0.2401024,8.5,51198.301,NaN,0.067299999,0,152.37399
1964,ITA,31.297754,7487.0439,21199,32195,,11382.3,25049,36360,0.2220847,9,51600.199,NaN,0.071999997,0,112.862
1965,ITA,31.971647,7598.4229,23809,37565,,13171,29135,39124,0.19272061,9.3999996,51987.102,NaN,0.066799998,0,138.19501
1966,ITA,33.717438,7942.4102,27463,43733,,14954.4,32698,39829,0.2000301,9.6999998,52331.602,NaN,0.066100001,0,141.22
1967,ITA,35.558037,8453.7021,31902,50336,,17469.301,37017,43555,0.2090231,10,52667.102,NaN,0.066699997,0,133.28
1968,ITA,37.941036,9105.3584,37046,58242,,19860.4,41216,46980,0.21871009,10.2,52986.602,NaN,0.066500001,0,134.414
1969,ITA,39.999939,9566.3857,43364,66372,,23372.4,45995,51700,0.2273114,10.4,53317,0.050000001,0.073799998,0,151.239
1970,ITA,41.822952,9718.5107,50442,77831,,29343.801,52484,67315.102,0.25304869,10.9,53661.102,0.073799998,0.090999998,0,122.315
1971,ITA,42.358616,9839.4609,59123,93542,,34381.602,61620,73371.297,0.24823061,11.5,54005.5,0.057599999,0.079700001,0,103.032
1972,ITA,43.529617,10060.28,71887,115938,,43334.102,75621,80229.102,0.24285451,12.1,54365.559,0.051800001,0.0744,0,111.161
1973,ITA,46.596645,10634.06,88817,142877,,52079.898,90087,96596.297,0.25788769,13.4,54796.84,0.069300003,0.074500002,0,126.84
1974,ITA,48.303989,11046.19,94604,163450,27612,58527.602,104377,122177,0.27139321,16,55226.262,0.14569999,0.1215,0,87.559998
1975,ITA,46.69257,10741.87,110253,202725,41858,66775.797,130096,139381,0.26192951,18.700001,55571.891,0.1064,0.1163,0,82.790001
1976,ITA,49.747784,11385.27,128713,241870,44801,78187,156230,175022,0.252534,21.799999,55838.539,0.1568,0.13950001,0,74.889999
1977,ITA,50.578178,11668.16,142614,289791,66608,94887,188204,212639,0.25197631,25.6,56059.25,0.14030001,0.1433,0,55.68
1978,ITA,52.619659,12064.23,162782,348720,87216,121547,233287,250163,0.24539199,28.700001,56240.141,0.1149,0.1367,0,68.830002
1979,ITA,55.744408,12719.76,192137,405563,99593,150370,280059,306108,0.2467266,32.900002,56367.711,0.1186,0.1462,0,82.449997
1980,ITA,57.481945,13149.38,227497,474406,109077,169821,315633,384396,0.25172219,39.900002,56451.25,0.1717,0.1688,0,172.16
1981,ITA,58.052868,13199.7,228994,519904,117262,188802,349492,461152,0.25211859,47,56502.488,0.19599999,0.2142,0,194.8
1982,ITA,58.672607,13252.4,257243,614052,153929,221420,418472,543776,0.2379822,54.700001,56535.641,0.20158,0.205,0,165.92
1983,ITA,59.311081,13391.46,293583,716579,188648,249855,467490,633413,0.2258511,62.700001,56630.129,0.18443,0.1735,0,191.48
1984,ITA,62.196377,13719.27,410443,857885,210719,280630,521205,725678,0.22334839,69.5,56696.961,0.17268001,0.13860001,0,230.3
1985,ITA,64.14151,14096.24,457005,951604,245471,310740,574631,813862,0.21793251,75.900002,56731.211,0.15246999,0.1309,0,457.04001
1986,ITA,65.562126,14495.83,494127,1052431,259492,344513,624326,900438,0.2093204,80.300003,56733.828,0.13406,0.089199997,0,722.78003
1987,ITA,68.144501,14945.79,534532,1097067,265225,372225,674680,984659,0.2089089,84.099998,56729.699,0.11507,0.1036,0,487.98999
1988,ITA,71.999657,15522.8,623020,1188779,269639,401133,738869,1092840,0.2128198,88.400002,56734.031,0.11287,0.1002,0,589.71997
1989,ITA,75.095612,15969.2,701810,1303971,325800,452088,828194,1196810,0.213429,93.900002,56737.531,0.12688001,0.1144,0,687.44
1990,ITA,76.496811,16313.13,814102,1410133,347628,482751,912025,1320830,0.21450759,100,56742.891,0.12376,0.1181,1,516.57001
1991,ITA,77.18502,16538.57,944514,1618247,427598,537950,1036082,1440650,0.21040501,106.3,56747.461,0.12209,0.12962,0,507.79001
1992,ITA,78.101242,16636.98,1075882,1883665,489163,545788,1130552,1560020,0.2110742,111.7,56840.852,0.14019001,0.13674,0,446.32999
1993,ITA,77.436279,16436.199,1160266,2020565,513807,579078,1200286,1606640,0.18838011,116.7,57026.75,0.102,0.091779999,0,619.46997
1994,ITA,79.724678,16754.15,1131287,2023382,528091,598367,1214942,1699480,0.184973,121.4,57179.461,0.085069999,0.12088,0,632.47998
1995,ITA,84.014328,17215.4,1184300,2068022,492761,605649,1282486,1834300,0.1906248,127.7667,57274.531,0.10457,0.1083,0,589.59998
1996,ITA,84.78508,17375.52,1218874,2142478,524619,626231,1296588,1943580,0.189438,132.825,57367.031,0.088179998,0.069499999,0,666.40002
1997,ITA,87.543434,17692.92,1291415,2192237,496243,665552,1244467,2030700,0.189155,135.342,57479.469,0.06876,0.057399999,0,1053.1801
1998,ITA,90.151001,17834.221,1407311,2301798,419050,693744.19,1250131,2113170,0.1929239,138.0218,57550.32,0.049869999,0.040339999,0,1486.99
1999,ITA,92.701302,18160.16,1545916,2449211,489923,766400.81,1285147,2182350,0.19634549,140.30881,57603.629,0.02953,0.054400001,0,1816.72
2000,ITA,96.361427,18773.57,1752042,2663219,425004,812747.38,1345473,2306210,0.2032039,143.9218,57719.34,0.043930002,0.051899999,0,1903.72
2001,ITA,98.558479,19068.711,1874700,2784815,460211,904464.63,1492341,2417720,0.2032419,147.26511,57844.922,0.042569999,0.052700002,0,1433.36
2002,ITA,99.226784,19107.211,1995397,3043698,422113,989048.69,1652237,2507910,0.2091435,151.1087,57927,0.033160001,0.044,0,1095.02
2003,ITA,98.771042,19090.08,2166218,3195885,480087,1051272,1808354,2585610,0.2035242,155.35789,57998.352,0.02331,0.044300001,0,1250.2
2004,ITA,98.941093,19299.91,2332169,3421834,492833,1118706,1900201,2694380,0.2051468,158.8907,58057.48,0.021,0.037900001,0,1475.36
2005,ITA,98.453003,19302.93,2512163,3773405,491176,1210988,2020475,2767860,0.2073306,162.3958,58103.031,0.021840001,0.035089999,0,1678.87
2006,ITA,100,19801.711,2808791,4200165,486432,1291113,2176699,2876090,0.2109393,165.9962,58133.512,0.03088,0.041480001,0,1998.04
2007,ITA,100.71539,19959.461,3138058,5010028,469009,1325214,2342089,2991370,0.2121463,169.3792,58147.73,0.042939998,0.046519998,0,1846.08
2008,ITA,98.622894,19600.029,3296704,5455789,467786,1416224,2504182,3039610,0.20693959,175.3074,58145.32,0.04668,0.046802301,1,931.80261
1870,JPN,3.147402,737.38,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,34437,NaN,NaN,0,NaN
1871,JPN,3.167285,742.01001,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,34648,NaN,0.079645999,0,NaN
1872,JPN,3.1844633,746.01001,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,34859,NaN,0.080357,0,NaN
1873,JPN,3.2059658,751.01001,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,35070,NaN,0.07,0,NaN
1874,JPN,3.2281294,756.17999,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,35235,NaN,0.070352003,0,NaN
1875,JPN,3.4585726,809.84998,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,35436,NaN,0.067308001,0,NaN
1876,JPN,3.3497069,784.56,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,35713,NaN,0.066666998,0,NaN
1877,JPN,3.4276195,802.65002,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,36018,NaN,0.066666998,0,NaN
1878,JPN,3.3892779,793.75,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,36315,NaN,0.067308001,0,NaN
1879,JPN,3.5683439,835.40997,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,36557,0.1132,0.064815,0,NaN
1880,JPN,3.6887081,863.40002,NaN,NaN,,1.63,NaN,NaN,NaN,NaN,36807,0.0986,0.063635997,0,NaN
1881,JPN,3.5418358,829.29999,NaN,NaN,,1.58,NaN,NaN,NaN,NaN,37112,0.1095,0.063063003,0,NaN
1882,JPN,3.6058841,844.17999,NaN,NaN,,1.51,NaN,NaN,NaN,NaN,37414,0.083999999,0.063635997,1,NaN
1883,JPN,3.5758407,837.21002,NaN,NaN,,1.42,NaN,NaN,NaN,NaN,37766,0.1022,0.065728001,0,NaN
1884,JPN,3.5693445,835.70001,NaN,NaN,,1.3,NaN,NaN,NaN,NaN,38138,0.1095,0.064219996,0,NaN
1885,JPN,3.6744452,860.12,NaN,NaN,,1.33,NaN,8.0600004,0.15973,0.014285,38427,0.091300003,0.061946999,0,NaN
1886,JPN,3.9689445,916.45001,NaN,NaN,,1.48,NaN,8,0.16564,0.013397,38622,0.1022,0.059829,0,NaN
1887,JPN,4.1109071,951.53003,NaN,NaN,,1.5,NaN,8.1800003,0.16170999,0.01285,38866,0.1029,0.061404001,0,NaN
1888,JPN,3.8909271,899.59003,0.147618,NaN,,1.5,NaN,8.6599998,0.19309001,0.013328,39251,0.1022,0.061946999,0,NaN
1889,JPN,4.0541792,932.66998,0.18341,NaN,,1.55,NaN,9.5500002,0.18703,0.013807,39688,0.1113,0.061946999,0,NaN
1890,JPN,4.3819866,1011.94,0.20423099,NaN,,1.78,NaN,10.56,0.18435,0.015721001,40077,0.1077,0.063635997,0,NaN
1891,JPN,4.1398849,956.44,0.202839,NaN,,1.87,NaN,11.39,0.18018,0.015447,40380,0.091300003,0.063063003,0,NaN
1892,JPN,4.3872581,1012.69,0.22809801,NaN,,1.95,NaN,11.25,0.17588,0.015516,40684,0.0792,0.063635997,0,NaN
1893,JPN,4.3662987,1008.36,0.30941701,NaN,,2.3599999,NaN,11.97,0.17771,0.015652001,41001,0.082099997,0.063635997,0,NaN
1894,JPN,4.8466077,1119.42,0.33371201,NaN,,2.51,NaN,13.38,0.20456,0.016745999,41350,0.1037,0.063635997,0,NaN
1895,JPN,4.8636041,1123.46,0.387499,NaN,,3.0699999,NaN,15.52,0.21859001,0.018317999,41775,0.093099996,0.063635997,0,NaN
1896,JPN,4.5500565,1051.12,0.46039,NaN,,3.3499999,NaN,16.66,0.23406,0.019754,42196,0.1015,0.066037998,0,NaN
1897,JPN,4.5966716,1061.95,0.396642,NaN,,3.76,NaN,19.57,0.25047001,0.023444001,42643,0.1106,0.050000001,0,NaN
1898,JPN,5.4183245,1248.88,0.51471901,NaN,,3.4200001,NaN,21.940001,0.22903,0.025358001,43145,0.1055,0.048544001,0,NaN
